"pathway_id","pathway_name","gene_id","pathway_type","NES","pvalue"
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes","84570","Reactome",1.62011819966725,0.000299257926218566
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes","9508","Reactome",1.62011819966725,0.000299257926218566
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes","1291","Reactome",1.62011819966725,0.000299257926218566
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes","1298","Reactome",1.62011819966725,0.000299257926218566
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes","1290","Reactome",1.62011819966725,0.000299257926218566
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes","1303","Reactome",1.62011819966725,0.000299257926218566
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes","5479","Reactome",1.62011819966725,0.000299257926218566
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes","871","Reactome",1.62011819966725,0.000299257926218566
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes","140766","Reactome",1.62011819966725,0.000299257926218566
"R-HSA-165159","MTOR signalling","1977","Reactome",-2.33354457347536,0.000325298248086347
"R-HSA-165159","MTOR signalling","7248","Reactome",-2.33354457347536,0.000325298248086347
"R-HSA-165159","MTOR signalling","8649","Reactome",-2.33354457347536,0.000325298248086347
"R-HSA-165159","MTOR signalling","1975","Reactome",-2.33354457347536,0.000325298248086347
"R-HSA-165159","MTOR signalling","2475","Reactome",-2.33354457347536,0.000325298248086347
"R-HSA-165159","MTOR signalling","29904","Reactome",-2.33354457347536,0.000325298248086347
"R-HSA-165159","MTOR signalling","6198","Reactome",-2.33354457347536,0.000325298248086347
"R-HSA-165159","MTOR signalling","5494","Reactome",-2.33354457347536,0.000325298248086347
"R-HSA-165159","MTOR signalling","55437","Reactome",-2.33354457347536,0.000325298248086347
"R-HSA-165159","MTOR signalling","51719","Reactome",-2.33354457347536,0.000325298248086347
"R-HSA-165159","MTOR signalling","5563","Reactome",-2.33354457347536,0.000325298248086347
"R-HSA-1474290","Collagen formation","4314","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","283208","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1277","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1301","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1296","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1308","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","9509","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1300","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1310","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1278","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","7373","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1281","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","4318","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","26577","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","5118","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","4015","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","169044","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1289","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","10536","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","4017","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1292","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","3691","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1307","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1520","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","80781","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","84570","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","9508","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1291","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1298","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1290","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","1303","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","4016","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","5479","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","871","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","140766","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-1474290","Collagen formation","84695","Reactome",1.57791033013266,0.000339729481753074
"R-HSA-72312","rRNA processing","9277","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","6158","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","2091","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","51504","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","79159","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","23481","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","51388","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","1454","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","51096","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","4691","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","54881","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","10556","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","1736","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","5393","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","387338","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","11340","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","84135","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","10199","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","84946","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","27340","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","8602","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","11056","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","9790","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","88745","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","9724","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","23160","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","22894","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","25926","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","55781","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","55623","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","134430","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","51202","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","23517","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","8780","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","10171","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","54931","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","10438","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","51118","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-72312","rRNA processing","11103","Reactome",-1.84665707996367,0.000348870164412031
"R-HSA-3899300","SUMOylation of transcription cofactors","57332","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","7703","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","57591","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","10401","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","6015","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","1912","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","1487","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","7690","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","6612","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","9612","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","8554","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","1387","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","10210","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","7341","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","2033","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","22955","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","10499","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","80012","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","9994","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","648","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","9063","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","28996","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","3622","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-3899300","SUMOylation of transcription cofactors","8204","Reactome",-2.18030769345142,0.0003754755677332
"R-HSA-74158","RNA Polymerase III Transcription","5437","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","9533","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","5440","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","51082","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","4774","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","10621","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","55290","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","10302","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","10622","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","55703","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","55718","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","4782","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","9329","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","9330","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","4784","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-74158","RNA Polymerase III Transcription","55814","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","5437","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","9533","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","5440","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","51082","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","4774","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","10621","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","55290","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","10302","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","10622","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","55703","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","55718","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","4782","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","9329","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","9330","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","4784","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-749476","RNA Polymerase III Abortive And Retractive Initiation","55814","Reactome",-2.20685173121948,0.00040822116675259
"R-HSA-8948216","Collagen chain trimerization","1277","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","1301","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","1296","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","1308","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","1300","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","1310","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","1278","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","7373","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","1281","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","169044","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","1289","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","1292","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","1307","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","80781","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","84570","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","1291","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","1298","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","1290","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-8948216","Collagen chain trimerization","1303","Reactome",1.71656378548102,0.000412797866273685
"R-HSA-4570464","SUMOylation of RNA binding proteins","6015","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","79902","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","1912","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","9688","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","348995","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","81929","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","55706","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","3190","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","7175","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","23165","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","9631","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","129401","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","53371","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","7341","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","55746","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","22955","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","9972","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","79023","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","9818","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","80012","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","648","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-4570464","SUMOylation of RNA binding proteins","5903","Reactome",-2.13892506661295,0.00047515931781522
"R-HSA-70268","Pyruvate metabolism","6256","Reactome",-2.26994371755563,0.000494408360253535
"R-HSA-70268","Pyruvate metabolism","2739","Reactome",-2.26994371755563,0.000494408360253535
"R-HSA-70268","Pyruvate metabolism","5163","Reactome",-2.26994371755563,0.000494408360253535
"R-HSA-70268","Pyruvate metabolism","4199","Reactome",-2.26994371755563,0.000494408360253535
"R-HSA-70268","Pyruvate metabolism","51660","Reactome",-2.26994371755563,0.000494408360253535
"R-HSA-70268","Pyruvate metabolism","1738","Reactome",-2.26994371755563,0.000494408360253535
"R-HSA-70268","Pyruvate metabolism","1737","Reactome",-2.26994371755563,0.000494408360253535
"R-HSA-70268","Pyruvate metabolism","54704","Reactome",-2.26994371755563,0.000494408360253535
"R-HSA-72086","mRNA Capping","2962","Reactome",-2.30581582804363,0.000558541212593814
"R-HSA-72086","mRNA Capping","5440","Reactome",-2.30581582804363,0.000558541212593814
"R-HSA-72086","mRNA Capping","22916","Reactome",-2.30581582804363,0.000558541212593814
"R-HSA-72086","mRNA Capping","2967","Reactome",-2.30581582804363,0.000558541212593814
"R-HSA-72086","mRNA Capping","5432","Reactome",-2.30581582804363,0.000558541212593814
"R-HSA-72086","mRNA Capping","4686","Reactome",-2.30581582804363,0.000558541212593814
"R-HSA-72086","mRNA Capping","8731","Reactome",-2.30581582804363,0.000558541212593814
"R-HSA-72086","mRNA Capping","5431","Reactome",-2.30581582804363,0.000558541212593814
"R-HSA-72086","mRNA Capping","5433","Reactome",-2.30581582804363,0.000558541212593814
"R-HSA-72086","mRNA Capping","2963","Reactome",-2.30581582804363,0.000558541212593814
"R-HSA-72086","mRNA Capping","4331","Reactome",-2.30581582804363,0.000558541212593814
"R-HSA-70895","Branched-chain amino acid catabolism","56922","Reactome",-2.25271194169183,0.000564093333326462
"R-HSA-70895","Branched-chain amino acid catabolism","1629","Reactome",-2.25271194169183,0.000564093333326462
"R-HSA-70895","Branched-chain amino acid catabolism","549","Reactome",-2.25271194169183,0.000564093333326462
"R-HSA-70895","Branched-chain amino acid catabolism","64087","Reactome",-2.25271194169183,0.000564093333326462
"R-HSA-70895","Branched-chain amino acid catabolism","10295","Reactome",-2.25271194169183,0.000564093333326462
"R-HSA-70895","Branched-chain amino acid catabolism","11112","Reactome",-2.25271194169183,0.000564093333326462
"R-HSA-70895","Branched-chain amino acid catabolism","4329","Reactome",-2.25271194169183,0.000564093333326462
"R-HSA-70895","Branched-chain amino acid catabolism","1738","Reactome",-2.25271194169183,0.000564093333326462
"R-HSA-70895","Branched-chain amino acid catabolism","36","Reactome",-2.25271194169183,0.000564093333326462
"R-HSA-167242","Abortive elongation of HIV-1 transcript in the absence of Tat","7936","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-167242","Abortive elongation of HIV-1 transcript in the absence of Tat","2962","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-167242","Abortive elongation of HIV-1 transcript in the absence of Tat","5440","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-167242","Abortive elongation of HIV-1 transcript in the absence of Tat","22916","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-167242","Abortive elongation of HIV-1 transcript in the absence of Tat","6827","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-167242","Abortive elongation of HIV-1 transcript in the absence of Tat","5432","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-167242","Abortive elongation of HIV-1 transcript in the absence of Tat","4686","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-167242","Abortive elongation of HIV-1 transcript in the absence of Tat","5431","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-167242","Abortive elongation of HIV-1 transcript in the absence of Tat","5433","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-167242","Abortive elongation of HIV-1 transcript in the absence of Tat","2963","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-73980","RNA Polymerase III Transcription Termination","9533","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-73980","RNA Polymerase III Transcription Termination","5440","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-73980","RNA Polymerase III Transcription Termination","51082","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-73980","RNA Polymerase III Transcription Termination","4774","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-73980","RNA Polymerase III Transcription Termination","10621","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-73980","RNA Polymerase III Transcription Termination","10622","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-73980","RNA Polymerase III Transcription Termination","55703","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-73980","RNA Polymerase III Transcription Termination","55718","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-73980","RNA Polymerase III Transcription Termination","4782","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-73980","RNA Polymerase III Transcription Termination","4784","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","9533","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","5440","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","51082","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","10621","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","10622","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","55703","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","55718","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","9329","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","9330","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76061","RNA Polymerase III Transcription Initiation From Type 1 Promoter","55814","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","9533","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","5440","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","51082","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","10621","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","10622","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","55703","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","55718","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","9329","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","9330","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-76066","RNA Polymerase III Transcription Initiation From Type 2 Promoter","55814","Reactome",-2.23990762507687,0.000600986247126795
"R-HSA-4551638","SUMOylation of chromatin organization proteins","57332","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","7703","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","23314","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","6015","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","79902","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","1912","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","9688","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","348995","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","81929","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","55706","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","6612","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","7175","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","23165","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","9631","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","3066","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","23512","Reactome",-1.97116452906574,0.000599465829498001
"R-HSA-4551638","SUMOylation of chromatin organization proteins","129401","Reactome",-1.97116452906574,0.000599465829498001
